image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,lat_offset,lng_offset,image_x,image_y,date,source,uploader,address,found_via
/path/to/image.jpg,ipnkkAOncs8eGMzmFhLW2A,30.71367351428758,76.79813491909842,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,WaOei5q9WqJaSPM2AaGjSw,30.71360532004824,76.79820542607298,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,aV8vn3WLP8jPo0ENubNeFQ,30.7135293596397,76.79828499943956,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,mJ20e_4MEV5udOiyxz3LrQ,30.71379322267912,76.79839141993558,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,xnJzMCuzk4TnnIFY3zqUQg,30.71375230749327,76.79828940061985,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,EOlBo6dYDtzQfT0Hvv3Xow,30.71347265717372,76.79848630926732,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,1eIGWaqxIvroN18JGU0u3Q,30.71344384679387,76.79837135056859,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,IdAaAXOrnsRJigN4m_YLTA,30.71370190327848,76.79825665583472,,,0,0,,,,,,,ELNr5j3w-pMnz3r0rst8YA
/path/to/image.jpg,UFKUEUmCjBH2ULx1EjyEbA,30.71409434683568,76.7977197985743,,,0,0,,,,,,,ELNr5j3w-pMnz3r0rst8YA
/path/to/image.jpg,BlktdcwYqhBJ7YmGOuYiog,30.71429149726698,76.79767112128913,,,0,0,,,,,,,MjOiSSDUsQITRuT0SZoV1A
/path/to/image.jpg,jeKoGw0mE98qsnl9tHBQUw,30.71423624648018,76.79758045649389,,,0,0,,,,,,,MjOiSSDUsQITRuT0SZoV1A
/path/to/image.jpg,Br1UEA14pYTcfS2QaLsNyg,30.71416906861897,76.79764744281984,,,0,0,,,,,,,MjOiSSDUsQITRuT0SZoV1A
/path/to/image.jpg,FmEZfvLzQOTmF7cz7jjgJQ,30.71444340199584,76.79752104020882,,,0,0,,,,,,,6uxosF1nyKMPi3v96lQ7ZA
/path/to/image.jpg,hPYU-5te4sBNLQCPBZQPKg,30.71437041146523,76.79744296276597,,,0,0,,,,,,,6uxosF1nyKMPi3v96lQ7ZA
/path/to/image.jpg,u4rVZCQkudwaQ8lRb5GXTg,30.71430335622776,76.79751197372134,,,0,0,,,,,,,6uxosF1nyKMPi3v96lQ7ZA
/path/to/image.jpg,_uI9uftyh4HwgMN2FrNzLQ,30.71622303615901,76.79584267249909,,,0,0,,,,,,[en:'Udyog Path'],eb1vLzOTvft3G-XCCMoMZg
/path/to/image.jpg,wT-tnA-wdG8TrmJSGCaJaA,30.71629426056419,76.7958158247699,,,0,0,,,,,,,eb1vLzOTvft3G-XCCMoMZg
/path/to/image.jpg,kZYtm7SmSp5UDqbotIBxIA,30.71602628880234,76.79568369864792,,,0,0,,,,,,,eb1vLzOTvft3G-XCCMoMZg
/path/to/image.jpg,tdxhLbC17S-SZdCBj7Il5g,30.71592133451832,76.79585385171578,,,0,0,,,,,,,eb1vLzOTvft3G-XCCMoMZg
/path/to/image.jpg,mmlL-eMD1hlJAncGOTkB7w,30.71576825247847,76.7960267333327,,,0,0,,,,,,,eb1vLzOTvft3G-XCCMoMZg
/path/to/image.jpg,EyO3-kRqYeddhhXnIXIGqw,30.71568846519052,76.79611009317128,,,0,0,,,,,,,DKwTu5rKfxJidqoLFWE-bw
/path/to/image.jpg,hh0Mn57TSmvHg0wWHYcTgg,30.7156637662693,76.79629591411033,,,0,0,,,,,,,wisoo7e5XcA1arbsV6N7Lw
/path/to/image.jpg,6eDHbCPPbl91vAY1gh80FA,30.71561475696468,76.79618473847047,,,0,0,,,,,,,wisoo7e5XcA1arbsV6N7Lw
/path/to/image.jpg,U-vZMdsp8CezM7S-ACi3WA,30.71559448694853,76.79636422150102,,,0,0,,,,,,,y9ZoboL-UIddPm31GKunzg
